researcher_id,first_name,last_name,h_index,total_citations,latest_affiliation,homepage
121937721,Zhen,Yang,9,616,"Chinese Academy of Sciences, Tencent.com",
121944615,Stefan,Lee,13,1646,Oregon State University,
121946942,Xinyu,Pi,4,120,University of Illinois at Urbana-Champaign,
121967269,Mahdi,Mostajabdaveh,7,151,,
121996652,Jun,Quan,16,1105,,
122024145,Xin,Wang,9,262,,
122024354,Xinyou,Wang,8,215,,
122029513,Zecheng,Zhan,3,397,,
122045993,Sheng-Chieh,Lin,17,1839,,
122064392,Ellen,Jiang,7,2686,,
12212068,Jiale,Han,8,364,Hong Kong University of Science and Technology,
122173666,Hyunjung,Son,1,5,,
122228470,Jan,Buchmann,4,107,,
12225007,Ron,Vianu,2,8,,
122281127,Timothee,Mickus,7,236,University of Helsinki,https://timotheemickus.github.io/
122309052,Haipeng,Sun,10,267,Harbin Institute of Technology,
122317863,Hagen,Blix,7,264,,
122367036,Jesujoba,Alabi,14,2961,"Spoken Language Systems (LSV) group, Saarland University",ajesujoba.github.io/
12240560,Kainan,Peng,10,2320,,
122436831,Taylor,Sorensen,10,563,University of Washington,https://tsor13.github.io/
122449950,Atinesh,Singh,2,92,,
122457972,Wanqiu,Long,5,85,,
122472238,Len,Schubert,3,666,,
122497251,Matthew,Wilkens,11,521,Cornell University,mattwilkens.com
122542593,Zhanqiu,Zhang,7,701,University of Science and Technology of China,
122542861,Zhenyu,Zhang,10,512,,
122543533,Kush,Attal,4,113,,
122562941,L'eonard,Hussenot,16,1600,,
122563766,Shichen,Liang,3,108,,
122580886,William,Brannon,7,214,MIT,https://willbrannon.com/
122699890,Thuy-Trang,Vu,9,316,,
122710477,William,Armstrong,2,38,,
122710522,Feng,Shi,8,404,,
122751921,Krtin,Kumar,5,100,,
122778743,Shengyun,Si,4,63,,
12278630,Seon-Young,Chung,2,13,,
122795272,Jesse,Shapiro,35,10921,,
122808525,Dongsoo,Lee,16,922,,
122835755,Zhepei,Wei,6,628,University of Virginia,https://weizhepei.com
122851213,Hongchao,Fang,5,613,,
122860492,Mitchell,Abrams,5,141,Tufts University,
122891770,Ioannis,Tsiamas,7,340,Meta FAIR,
12295226,Ankur,Bapna,33,7462,,
122975464,Shuaipeng,Liu,2,8,,
122990697,Ashish,Sharma,16,1189,University of Washington,https://ash-shar.github.io/
123036674,Vanessa,López,2,9,,
123036976,M.,Ganesh,6,154,,
123047168,D.,Low,8,729,,
123052390,Michael,Collins,21,7998,,
123066787,Nikhil,Kaushik,5,90,,
123071899,Jhih-Sheng,Fang,1,34,,
123095347,Remi,Mir,1,114,,
12316802,Elena,Khasanova,3,49,,
123173562,Yash,Akhauri,5,161,,
12318198,Zijie,Huang,12,483,"University of California, Los Angeles",https://zijieh.github.io/
123206086,Qinghua,Xu,2,141,,
123216314,R.,Wicks,4,132,,
12322385,Jared,Dunnmon,24,2975,,
123251019,Chanakya,Malireddy,2,16,,
123261131,Alexios,Gidiotis,7,195,,
123331351,Yangbin,Chen,8,224,,
123331686,Yangyi,Chen,20,1825,University of Illinois Urbana-Champaign,https://yangyi-chen.github.io
123417668,D.,Shi,8,403,,
12342392,Raphael,Scheible,9,953,,
123437034,Tianyi,Zhang,11,15573,,https://tiiiger.github.io/
123443478,Shi,Han,19,1538,,
123446700,Mi-Young,Kim,18,857,University of Alberta,http://www.ualberta.ca/~miyoung2
123467107,Jishnu,Chowdhury,8,205,,
123494435,David,Donahue,3,84,,
123514552,Vijay,Srinivasan,14,1670,,
123542315,Matt,Le,7,1929,,
123561576,M.,Hodkiewicz,24,1442,,
123580511,Zhihong,Deng,30,5266,,
123607932,Sarath,Chandar,17,1836,,
123620056,Rahul,Kumar,11,310,IIT Kanpur,https://cse.iitk.ac.in/users/rahulkumar
123639116,Zhongbin,Xie,2,25,,
123655156,Hehong,Chen,12,1436,,
123658753,Dora,Jambor,2,19,,
12371246,Alon,Talmor,14,3765,,
123722986,A.,Tixier,17,1631,,
12372344,Kushagra,Singh,8,221,,
123724365,Carlos,Soto,4,207,,
123748840,H.,Hill,49,16217,,
123750202,Guangjian,Tian,9,362,,
123794140,F.,Bianchi,11,386,,
123819783,Chad,DeLuca,2,16,,
123865558,Liang,Wang,76,31046,,
12386833,Wenxiang,Jiao,22,2604,The Chinese University of Hong Kong,
123878420,Junjie,Chen,15,643,,
123878903,Junjie,Chen,36,3903,,
123912401,Jean-Thomas,Baillargeon,3,27,,
123914136,Guanghao,Huang,4,80,,
123917295,Tim,Baldwin,9,742,,
123937952,Scott,Miller,14,2258,,
123956738,Abhishek,Arora,5,65,,
123962152,Liying,Cheng,11,693,,
123970124,Tianle,Cai,17,2761,,
12497187,F.,Kong,11,822,,
12500726,Ankita,Naik,5,353,University of Massachusetts Amherst,
12514743,Tom,O'Hara,10,833,,
12525644,Hiroki,Teranishi,3,30,,
12554337,Mozhi,Zhang,11,877,University of Maryland,http://www.umiacs.umd.edu/~mozhi/
12565316,A.,Gaag,9,396,,
12580905,Jelke,Bloem,7,209,,
12620674,Lisa,Bauer,6,300,,
12621100,Ehud,Karpas,6,219,,
12660091,Lingwei,Wei,11,517,"School of Cyber Security, University of Chinese Academy of Sciences",
12693064,Sunjae,Kwon,8,187,,
12693169,S.,Kwon,12,640,,
12693261,Claudia,Yan,2,183,,
12696819,Quanxiu,Wang,7,390,,
12705014,D.,Sadagopan,4,84,,
12719373,Libby,Hemphill,22,2710,University of Michigan,https://www.si.umich.edu/people/libby-hemphill#gsc.tab=0
12723949,Lun,Du,24,1911,,
12727627,Jinhao,Cui,8,163,,
12751540,Christian,Gomes,6,257,,
12782016,Sky,CH-Wang,6,183,Columbia University,https://skywang.me
12782441,Athul,Jacob,10,1355,,
12782489,Shuo,Wang,7,430,Tsinghua University,https://shuo-git.github.io/
12871555,Weiming,Wen,2,46,,
12875501,Guoping,Huang,16,1601,Institute of Automation,
12892739,Likang,Wu,14,876,,
12896869,Victor,Kristof,5,47,,
12897640,Davaajav,Jargalsaikhan,2,13,,
12898068,Michael,Petrochuk,1,90,WellSaid Labs,
12907562,Liu,Ziyin,16,1478,MIT,
12916118,Jing-Bin,Lu,6,122,,
12948559,Lingzhen,Chen,7,220,,
13012584,Aizan,Zafar,5,92,,
13033978,E.,Artemova,13,703,,
13044536,Yanshan,Wang,22,2373,,
13070498,A.,See,11,5851,,
13082059,Mohammadreza,Salehi,12,1227,,
13099140,Edward,Burgin,6,227,,
13142169,Martin,Puttkammer,6,145,,
13169355,Piotr,Czapla,7,222,,
13206584,Krister,Lindén,25,2177,University of Helsinki,https://researchportal.helsinki.fi/en/persons/krister-linden
13213628,C.,Aspillaga,7,118,,
13223878,Zhanlin,Sun,7,444,,
13246332,Xiaodan,Liang,32,2923,,
13295612,Shibhansh,Dohare,7,330,,
13297687,Junkai,Zhou,2,21,"Institute of Computing Technology, Chinese Academy of Sciences",
13334616,Changmao,Li,5,196,"University of California, Santa Cruz",changmao.li
13336152,Angelica,Chen,17,3351,New York University,https://angie-chen55.github.io/
133551208,Abulikemu,Abuduweili,9,774,Carnegie Mellon University,https://walleclipse.github.io
133638581,Animesh,Nighojkar,4,95,,
133740015,Christopher,Berner,6,59118,,
133743316,Courtni,Byun,3,53,,
133749676,Conner,Cowling,3,21,,
133761917,Chaoyu,Guan,11,387,,
133793171,Carmi,Rothberg,1,1,,
133797256,Claudia,Shi,8,1176,,
13380914,Zhikang,Zou,16,733,,
133810684,Dmitry,Abulkhanov,6,1360,Huawei Noah's Ark Lab,https://scholar.google.com/citations?hl=en&user=h0oeoJkAAAAJ
133832741,Dmetri,Hayes,1,2,,
133889486,Éric,Ferrand,4,78,,
13389965,Yotam,Gil,4,96,,
13390595,Hanlei,Zhang,8,484,Tsinghua University,https://hanleizhang.github.io/
133943636,Fabrizio,Brignone,4,76,,
133948723,Franck,Dary,4,34,,
133959695,Fule,Ji,3,26,,
133980886,Felix,Soldner,4,115,,
134000266,Giovanni,Martino,8,225,,
134007132,Gargi,Ghosh,14,2544,,
134013136,Godson,Kalipe,6,243,,
134028006,Gabriele,Prato,4,119,,
134059919,Hayden,Helm,7,173,,
134085586,Hao-Ran,Wei,9,503,,
134106055,Isabelle,Lee,2,22,,
134112343,I.,Parmonangan,6,136,,
134145671,Jatin,Chauhan,5,610,Google AI,
134167565,J.,Haber,7,164,,
134231934,Juncheng,Wan,5,370,,
134233854,Jianhao,Yan,10,381,Tsinghua University,
134254282,Konstantinos,Kogkalidis,5,68,Utrecht University,https://konstantinoskokos.github.io/
13427974,Tirthankar,Ghosal,15,728,,
134288459,L.,Carvalho,6,135,,
134327204,Luca,Ragazzi,7,184,,
134363428,M.,Bishop,5,163,,
134377986,M.,Corkery,1,43,,
134442417,Marcin,Namysl,5,173,Fraunhofer IAIS,
134484128,Marili,Tomingas,1,10,,
134516087,Nitish,Joshi,10,546,New York University,https://joshinh.github.io
134526250,N.,Parthasarthi,1,7,,
13452995,Junyan,Cheng,4,74,,
13453892,Dongju,Park,4,378,,
134552115,Oleksiy,Oliynyk,3,108,,
13455512,Telmo,Pires,6,1493,,
134578837,P.,Guzmán,1,200,,
13461242,Adam,Pauls,15,1023,,
134617539,Rami,Aly,9,536,,
134661453,Ryo,Nagata,15,539,,
13467857,M.,Pardo,1,1,,
134697410,Shany,Barhom,2,112,,
134713146,Siyuan,Feng,15,998,,
134738636,S.,Mirroshandel,4,140,,
134748811,Sejal,Popat,1,84,,
134757625,Stefan,Schweter,10,3824,,
134758914,Sungrok,Shim,4,593,,
134765210,Santosh,T.Y.S.S,12,396,,
134772122,Siamak,Zamani,1,28,,
134805041,Tharindu,Ranasinghe,18,1468,University of Wolverhampton,https://tharindudr.github.io/
134821661,Meepegama,,5,88,,https://udeepam.github.io/
134880677,Xian-Ling,Mao,24,2760,,
134885062,Yuhao,Cheng,2,26,,
134886639,Yuejiao,Fei,4,33,,
134893586,Yookoon,Park,3,44,,
134894281,Yusu,Qian,5,160,,
13514173,Benjamin,Wellington,6,292,,
13515880,Pei-Hsin,Wang,5,124,,
13518369,Ruining,Zhao,2,38,,
13545491,Serhii,Havrylov,6,466,,
13563486,Jaehong,Yoon,17,3034,University of North Carolina at Chapel Hill,https://jaehong31.github.io/
13568323,B.,Lang,18,1942,,
13589371,Jiayuan,Mao,20,3213,,
13597291,Yauhen,Klimovich,1,141,,
13614871,Lester,Miranda,10,847,Allen Institute for Artificial Intelligence (AI2),https://ljvmiranda921.github.io/
13656138,Gérard,Dupont,8,2758,Mavenoid,
13659288,S.,Fulay,2,29,,
13659996,Yuwei,Bao,5,225,University of Michigan,
13666022,G.,Baumer,2,444,,
13667364,O.,Tieleman,10,915,,
13676162,Zi-pu,Li,2,124,,
137174569,Brian,Thompson,16,1272,MIT Lincoln Lab,https://thompsonb.github.io/
13721343,D.,Arad,8,670,,
13728923,Xinya,Du,18,2102,,https://xinyadu.github.io
13737375,Z.,Sayyed,4,122,,
13759615,Denis,Yarats,21,6788,,
13759734,Anna,Potapenko,14,36195,DeepMind,http://apotapenko.com
137755822,Ivan,Itzcovich,1,1,,
13775969,R.,Woods,1,5,,
13783131,Julie,Cohen,15,794,,
137895333,J.,Moghtader,1,1,,
13794901,Louis,Blankemeier,9,697,,
1379499848,Chenhe,Dong,6,133,,
1379508347,Karin,Langis,6,111,,
1379517240,Lianzhe,Huang,4,398,,
1379535322,J.,Ghosh,13,581,,
1379579811,Terufumi,Morishita,9,208,Hitachi.ltd,
1379581011,Tengchao,Lv,13,2771,,
1379730794,Samarth,Aggarwal,11,579,,
1379733217,Marwa,Mouallem,2,92,,
1379733243,Jack,Schluger,1,90,,
1379806208,Teven,Scao,18,11901,,
1379884035,Cheolheon,Shin,1,21,,
1379887736,Pei-Lun,Tai,1,11,,
1379893016,George,Barbosa,11,445,Fiocruz,https://gcgbarbosa.com
1379925776,Yoan,Dinkov,6,266,Sofia University,
1379929116,Mandela,Patrick,8,1427,University of Oxford,
1379931325,Ohad,Rozen,3,65,,
1379931813,Geoffrey,Cideron,6,347,,
1379953082,Ao,Luo,3,52,,
1379953252,Wang,Ling,26,5763,,
1379977554,A.,Stent,8,333,,
1379986583,Atish,Kothari,2,20,,
1380007189,W.,Lam,21,1975,,
1380011779,Kun,Bai,14,657,,
1380055201,Ruibin,Mao,8,276,,
1380075136,Savan,Doshi,6,1052,,
1380130279,Tianyi,Zhuang,2,13,,
1380218838,Omar,Shaikh,10,1005,,
1380219651,Giscard,Biamby,6,119,,
1380243217,Michael,Matena,5,20962,,
1380244901,Aotao,Xu,3,29,,
1380245502,Rulin,Shao,8,391,,
1380253623,Samuel,Kriman,6,1019,,
1380253791,Ahmadreza,Mosallanezhad,9,345,,
1380260189,Ella,Charlaix,5,354,,
1380266797,Nikhil,Kandpal,8,1746,,
1380282424,Brian,DuSell,4,53,,
1380290459,Skatje,Myers,5,86,University of Wisconsin-Madison,http://ska.tjemye.rs
1380343020,Mucheng,Ren,3,37,Beijing Institute of Technology,
1380388322,Shuai,Pang,2,33,,
1380408473,Masih,Sultani,1,9,,
1380423063,Srikala,Murugan,1,10,,
1380454723,Massimo,Poesio,16,1479,,
1380459402,Lysandre,Debut,6,10268,,
1380557800,Boaz,Shmueli,5,148,National Tsing Hua University,http://boaz.shmue.li
1380616323,Jeff,Da,7,643,,
1380871402,Abhishek,Nadgeri,7,231,,
1380953427,Sharan,Pai,3,14,,
1380985420,Ma-teusz,Litwin,7,59390,,
1381062467,Dianbo,Sui,10,612,"Institute of Automation, Chinese Academy of Sciences",
13810709,K.,Obermeier,5,82,,
1381140275,Febri,Abdullah,5,84,,
1381230088,Rui,Wen,7,593,,
1381236949,Nesat,Dereli,1,17,,
1381285886,Rasna,Goyal,3,278,,
1381295186,Hiresh,Gupta,5,95,,
1381299745,Thanapapas,Horsuwan,4,49,,
1381364123,Xiaoju,Ye,2,48,,
1381444447,Emmy,Liu,7,316,CMU,
1381583629,Ning,Miao,8,561,,
1381645735,Sangnie,Bhardwaj,5,113,,
1381653738,Thomas,Searle,13,799,,
1381776125,Avinash,Swaminathan,5,141,,
1381855534,Hammad,Ayyubi,4,98,,
1381900594,Yizhu,Jiao,12,861,,
1381942456,Prakamya,Mishra,4,22,,
1381943831,Fengshun,Xiao,4,186,,
1381961498,A.,Gelbukh,18,1443,,
1382047110,Amanda,Robinson,6,118,,
1382048113,Giovanni,Campagna,11,542,Stanford University,https://web.stanford.edu/~gcampagn/
1382097940,Prayushi,Faldu,3,22,,
1382126732,V.,Rathod,12,4123,,
1382164165,Pierric,Cistac,4,2703,,
1382164170,Tim,Rault,3,2089,,
1382164294,Anthony,Moi,3,2088,,
1382369659,Kevin,Jesse,5,140,,
1382475264,D.,Sahabandu,8,177,,
1382532296,Jacob,Russin,9,295,Brown University,https://jlrussin.github.io/
1382567037,Chunning,Du,6,319,,
1382650252,Nadav,Oved,7,391,Technion - Israel Institute of Technology,https://nadavo.github.io/
1382771958,Han,Moon,3,70,,
1382832269,Mikael,Brunila,5,84,,
1382864844,Jiazuo,Qiu,1,9,,
1383271298,Zhufeng,Pan,9,302,UCLA,
1383552575,Wenyv,Guan,1,93,,
13838086,Junliang,Guo,16,1016,University of Science and Technology of China,
138404610,Hangyu,Guo,1,10,,
1384082144,Alexandre,Garcia,4,81,,
1384241384,Jinyuan,Fang,9,219,,
1384304596,Bolei,He,3,275,,https://aclanthology.org/people/b/bolei-he/
1384359611,Kartikey,Pant,7,137,,
1384374825,Martin,Ma,11,417,,
1384390572,Ritwick,Mishra,6,245,,
1384415116,Rongyi,Sun,5,138,,
1384444140,Chih-Te,Lai,2,23,,
1384467395,Zhiwei,Cao,3,89,,
1384480816,Pingchuan,Ma,15,665,Hong Kong University of Science and Technology,
1384501695,Junsheng,Kong,2,15,,
1384550891,Xiang,Ren,40,6796,,
1384668226,Yichun,Yin,12,2535,,
138497788,Nino,Vieillard,12,748,,
13860443,Wensi,Li,6,468,,
138609838,Patrick,Platen,14,6221,,
1386902685,Matthew,Matero,8,242,,
1386957852,John,Mellor,9,3930,,
138700031,Renato,Junior,3,40,,
1387447871,José,Camacho-Collados,36,5990,,
1387484410,Satyapriya,Krishna,12,1263,Harvard University,
1387552207,S.,Rao,2,640,,
13877308,Shangqing,Liu,22,2428,,
1387815342,Jingun,Kwon,4,54,,
1387821612,Fubang,Zhao,7,154,,
1387839383,Lingyong,Yan,11,779,Baidu Inc.,
1387852377,Shira,Wein,8,144,,
1387872181,Ran,El-Yaniv,42,14569,,
1387878041,T.,Syeda-Mahmood,30,4206,,
1387885304,N.,Ben-David,13,549,,
1387915630,IV,RobertL.Logan,6,1041,,
1387964178,Rohola,Zandie,5,201,,
1387968848,Gonçalo,Faria,4,37,University of Washington,https://goncalofaria.com
1387975397,M.,Noach,2,77,,
1387977694,Ulme,Wennberg,5,650,,
1387982258,H.,Shahidi,2,18,,
1387985266,Garima,Lalwani,4,256,,
1387986367,R.,Agashe,1,84,,
1387992628,Masha,Naslidnyk,3,32,,
1387994137,Gabriel,Ilharco,15,4120,,
1387994164,Jason,Baldridge,47,9130,,
1387994359,Mitja,Nikolaus,9,191,,
1388005230,Ishan,Tarunesh,4,83,"Department of Computer Science and Engineering, IIT Bombay",https://ishan00.github.io/
1388010852,Avia,Efrat,9,3271,Tel Aviv University,
1388011082,Thea,Sommerschield,3,253,,
1388016369,Anthony,Ferritto,6,208,,
1388017797,Armins,Stepanjans,1,2,,
1388019217,Thierry,Deruyttere,6,191,,
1388019229,Dusan,Grujicic,6,197,,
1388023893,John,Muchovej,3,75,"Center for Brains, Minds, & Machines",jmuchovej.com
1388036775,Nick,Botner,2,17,,
1388052061,Praveen,Bodigutla,3,67,,
1388052305,Kerem,Göksel,1,294,Semantic Machines,
1388061045,R.,Maudslay,7,594,,
1388063626,Or,Rivlin,3,112,,
1388109456,Jens,Tuyls,6,314,,
1388156275,Iulia,Turc,7,1742,,
1388166580,Karin,Sevegnani,3,58,,
1388296896,Thomas,Demeester,15,1134,,
1388323535,Hadar,Averbuch-Elor,19,1631,,
1388337832,Faheem,Kirefu,4,406,,
1388360943,Rami,Al-Rfou,26,23266,Google,http://alrfou.com
1388368997,Cristian,Danescu-Niculescu-Mizil,34,5903,,
1388372395,F.,Doshi-Velez,53,15095,,
1388392995,Stratos,Xenouleas,2,43,,
1388437494,Muhammad,Abdul-Mageed,27,3552,,
1388485917,Andy,Coenen,12,2548,,
1388515135,R.,Beare,26,2981,,
1388571351,Tiago,Pimentel,24,2097,University of Cambridge,https://tpimentelms.github.io/
1388601149,Jaime,Lorenzo-Trueba,21,1521,,
1388689982,Luye,Zheng,1,2,,
1388702112,L.,Rojas-Barahona,19,3046,,
1388705030,Marcin,Junczys-Dowmunt,6,207,,
1388726511,Noam,Razin,9,488,Princeton University,https://noamrazin.github.io
1388746070,Bharath,Chintagunta,2,401,,
1388819710,Kostiantyn,Omelianchuk,4,400,,
1388826344,Marco,Maru,8,2184,Sapienza University of Rome,https://phd.uniroma1.it/web/MARU-MARCO_nP1135442_EN.aspx
1388829897,Hrant,Khachatrian,5,431,,
1388890158,Xiaoyu,Kou,7,639,,
1388957618,Timothy,O'Gorman,17,873,University of Colorado Boulder,https://timjogorman.github.io/
1389023854,Haritz,Puerto,6,90,"UKP Lab, TU Darmstadt",haritzpuerto.github.io
1389036863,Jordan,Boyd-Graber,50,12687,,
1389271530,Kathryn,Seigfried-Spellar,15,855,,
1389387185,Jinxin,Chang,3,42,,
1389540493,Charles,Dognin,5,296,,
1389541398,Andrzej,Sakrajda,2,56,,
1389549528,Akash,Mohankumar,6,507,,
1389555445,F.,Vega-Redondo,35,7497,,
1389569281,Malte,Ostendorff,9,347,,
1389581270,Cem,Subakan,13,1658,,
1389646918,Edison,Marrese-Taylor,16,1114,,
1389671466,Florence,d'Alché-Buc,25,2672,telecom-paristech.fr;univ-evry.fr;lri.fr;lip6.fr,https://perso.telecom-paristech.fr/fdalche/
1389693819,Wangrong,Zhu,1,56,,
1389738351,Mercedes,García-Martínez,12,578,,
1389780530,M.,Montes-y-Gómez,40,6831,,
1389825928,Ashwin,D'Sa,7,194,,
1389854357,Tim,Rocktaschel,19,2026,,
1389920075,J.,Bar-Ilan,45,8542,,
1389924486,Ves,Stoyanov,14,2097,,
1389955537,Shai,Shalev-Shwartz,59,25436,,
1389957009,R.,Baeza-Yates,47,10977,,
1389983751,Yupei,Du,20,1484,,
1390023752,J.,Vásquez-Correa,21,1489,Friedrich Alexander University Erlangen-Nuremberg,jcvasquezc.github.io
1390031652,Derek,Tam,10,3727,,
1390037254,Yudivián,Almeida-Cruz,8,203,,
1390037280,Suilan,Estévez-Velarde,8,236,,
1390037282,Yoan,Gutiérrez-Vázquez,11,341,,
1390051006,Irene,Langkilde-Geary,10,1223,,
1390051629,Ivan,Provilkov,4,508,,
1390051705,Dmitrii,Emelianenko,2,307,,
1390067049,R.,O’Reilly,60,24756,,
1390094355,Juan,Zuluaga,15,604,Idiap Research Institute,https://juanpzuluaga.github.io/
1390095176,Lawrence,Wolf-Sonkin,9,325,,
1390096054,David,Alvarez-Melis,19,3126,Microsoft Research,https://people.csail.mit.edu/davidam/
1390112328,Stephane,Dadian,1,6,,
13901559,Xiaobao,Wu,14,644,Nanyang Technological University,https://bobxwu.github.io
1390173757,Hend,Al-Khalifa,32,4432,,
1390452961,Teli,Ma,12,1521,,
1390468289,Chunliang,Zhang,8,276,,
1390477672,ZHAOYUE,SUN,4,70,University of Warwick,
1390489982,M.,Lee,53,11452,,
1390509382,Liuhong,Yu,4,66,,
1390509967,Yulan,He,24,1867,,
1390516186,L,,2,10,Zhejiang University,
1390517481,Weiqing,Liu,14,1207,,
1390518825,Chi-Jen,Lu,22,2280,,
1390525037,Yuan,Liang,13,514,UCLA,
1390543205,Gangwoo,Kim,7,275,,
1390553618,Carl,Yang,37,4442,,
1390572170,Jun,Zhao,68,25506,,
1390572647,Jie,Zhao,7,178,,
1390573666,Zhanghao,Wu,11,5731,,
1390575046,Yangyang,Guo,11,451,,
1390597717,Shinhyeok,Oh,7,142,,
1390611971,Xuebo,Liu,24,2650,,
1390625267,Zhiyuan,Liu,10,775,National University of Singapore,https://acharkq.github.io/
1390627829,Zhiyue,Liu,8,540,,
1390636492,Songruoyao,Wu,5,90,Zhejiang University,
1390641501,Zheng,Lin,12,385,,
1390658116,Zechuan,Hu,2,18,,
1390662136,Yali,Du,21,1666,,
1390672502,Patrick,Chen,7,443,,
1390689604,Sofie,Labat,4,46,,
1390725481,Wangyou,Zhang,15,1659,Shanghai Jiao Tong University,
1390759484,Zhigang,Chen,16,885,,
1390770350,Liyuan,Wang,12,1429,,
1390788836,Guangxiang,Zhao,8,718,,
1390810163,Yanfu,Xu,1,6,,
1390810805,Guangxia,Li,13,480,,
1390813134,Min,Zhang,25,2001,,
1390824389,Hong-You,Chen,11,903,,
1390833311,Lei-tai,Chen,11,625,,
1390833791,Lu,Chen,23,1662,,
1390839515,Yang,Fang,9,228,,
1390861238,Yuanda,Zhu,12,544,,
1390867959,Ze,Yang,6,147,,
1390877035,Zhiruo,Wang,14,2684,,
1390877819,Zijie,Wang,19,3079,Georgia Tech,https://zijie.wang
1390878075,Zihao,Wang,13,501,Hong Kong University of Science and Technology,zihao-wang.github.io
1390879204,Zihao,Wang,16,1305,,
1390880371,Ziqi,Wang,11,680,,
1390891968,Xiao,Sun,15,904,,
1390915579,Hang,Liu,17,1057,,
1390919608,Heting,Zhang,4,73,,
1390925224,Yuan,Yao,26,2513,,
1390977868,Junhua,Liu,9,370,,
1390997787,Saurabh,Srivastava,7,185,George Mason University,saurabhsriv.com
1391084712,Krishna,Srinivasan,9,532,yahoo-inc.com,https://research.google/people/KrishnaSrinivasan/
1391126980,Di,He,41,7953,,
1391183811,Tong,Xiao,30,4193,Northeastern University (CN),http://www.nlplab.com/members/xiaotong.html
1391190009,Lingbo,Liu,22,2250,,
1391197327,Minchuan,Chen,7,330,,
1391200646,Jifan,Chen,6,239,,
1391200710,Jiuhai,Chen,15,793,,
1391200997,Jintai,Chen,17,1060,,
1391213677,Changliang,Li,5,64,,
1391218521,Haoran,Li,11,995,Facebook AI,
1391385991,Nicholas,Tomlin,6,212,,
1392208839,Tobias,Koopmann,4,41,University of Würzburg,http://www.dmir.uni-wuerzburg.de/staff/koopmann/
1392653707,Silvia,Terragni,9,724,,
1393020635,Frank,Keller,17,1383,,
1393293329,Dagmar,Divjak,8,285,,
1393386740,A.,Al-Salman,22,2355,,
1393616664,Gaurav,Pandey,16,1896,,
1393643717,Genoveva,Vargas-Solar,13,907,,
1393699478,Mathieu,d’Aquin,39,5019,,
1394086728,Samuel,Pfrommer,5,165,,
1394107582,Sumeet,Lubal,1,13,,
1394107771,Sarthak,Majithia,1,13,,
1394496629,Minoo,Nassajian,3,24,,
1394635460,Vittorio,Selo,2,1955,,
1394771272,K.,Sloka,1,34,,
1394839535,Angie,Boggust,8,498,MIT,http://angieboggust.com/
1394856873,Derrick,Bonafilia,3,211,,
1395402353,William,Sheffield,6,182,,
1395444239,F.,Tomazic,3,91,,
1395556657,Happy,Buzaaba,8,428,,
1395701436,Yekun,Chai,10,596,,
1395799507,Micheal,Abaho,3,31,,
1395813836,Dilek,Hakkani-Tür,61,13608,,
1395838884,Ayal,Klein,6,186,,
1395945114,Vishnu,Dorbala,5,262,,
1396093833,Dan,Lahav,13,825,Tel Aviv University,dlahav.com
1396108764,Maximilian,Pinaroc,2,14,,
1396130586,A.,O'Brien,12,622,,
1396188646,Kelly,Marchisio,10,397,Cohere,kellymarchisio.github.io
1396213362,Artem,Abzaliev,5,80,,
1396239754,Verónica,Pérez-Rosas,29,3492,,
1396275349,Dennis,Aumiller,6,167,Database Systems Research Group,https://dbs.ifi.uni-heidelberg.de/team/aumiller
1396412520,Moran,Mizrahi,5,350,,
1396416724,Karishma,Mandyam,4,147,,
1396416935,Dor,Ringel,1,6,,
1396421627,Dhara,Mungra,6,157,,
1396435347,Anna,Filighera,9,211,,
1396456007,Simone,Conia,13,715,Sapienza University of Rome,https://c-simone.github.io
1396464392,Jeffrey,Flynt,1,3,,
1396506715,Alexander,Kyte,2,40,,
1396548050,Mostafa,Abouhamra,1,5,,
1396663967,D.,Tofu,1,18,,
1396680588,Elizabeth,Nielsen,4,42,University of Edinburgh,
1396733252,D.,O’Sullivan,26,2821,,
1396821452,Sagi,Shaier,4,69,,
1396843975,Sharmila,Nangi,3,58,"Adobe Research, Indian Institute of Technology Kharagpur",
1397076406,V.,Kokh,7,146,,
1397147728,Josef,Klafka,2,46,,
1397181875,F.,Moreno-Noguer,47,9941,,
